user,item,rating,sentiment,help_user,value,help_sentiment,helped_sim
220,1306,4,performance:+1 performances:+1 </endperson5996>,</endperson5996>,</endperson5996>,</endperson5996>, </endperson5996>
220,891,3, </endperson5997>,</endperson5997>,</endperson5997>,</endperson5997>, </endperson5997>
220,689,5,script:+1 cast:-1 explosions:-1 </endperson5998>,356</endperson5998>,4</endperson5998>,character:+1 scenes:+1 </endperson5998>,0.40789234670336816 </endperson5998>
221,569,4, </endperson5999>,</endperson5999>,</endperson5999>,</endperson5999>, </endperson5999>
221,943,4,character:+1 artist:+1 performance:-1 </endperson6000>,195;;;;219</endperson6000>,4;;;;4</endperson6000>,films:-1 character:-1 ;;;;films:+1 character:+1 isnt:+1 </endperson6000>,0.4792687587673621;;;;0.469739096357614 </endperson6000>
221,1206,5,character:+1 suspense:+1 </endperson6001>,328;;;;453</endperson6001>,4;;;;4</endperson6001>,movie:+1 script:+1 ;;;;actors:+1 rating:+1 character:-1 </endperson6001>,0.28910398289565387;;;;0.2886674648642582 </endperson6001>
221,773,5,films:+1 character:+1 films:-1 </endperson6002>,211;;;;433</endperson6002>,4;;;;4</endperson6002>,films:+1 ;;;;films:+1 character:+1 </endperson6002>,0.15783087993325284;;;;0.0 </endperson6002>
221,470,5,comedy:+1 comedy:-1 </endperson6003>,</endperson6003>,</endperson6003>,</endperson6003>, </endperson6003>
221,1181,5,ending:+1 specialeffects:+1 </endperson6004>,</endperson6004>,</endperson6004>,</endperson6004>, </endperson6004>
221,727,5, </endperson6005>,384;;;;647;;;;704</endperson6005>,4;;;;4;;;;4</endperson6005>,movies:+1 movie:+1 ;;;;films:+1 specialeffects:+1 ;;;; </endperson6005>,0.2615259616161729;;;;0.351407401828141;;;;0.288244366478695 </endperson6005>
222,1307,5,plot:-1 </endperson6006>,</endperson6006>,</endperson6006>,</endperson6006>, </endperson6006>
222,83,2, </endperson6007>,</endperson6007>,</endperson6007>,</endperson6007>, </endperson6007>
222,1308,5, </endperson6008>,</endperson6008>,</endperson6008>,</endperson6008>, </endperson6008>
222,1269,5, </endperson6009>,</endperson6009>,</endperson6009>,</endperson6009>, </endperson6009>
222,807,2,reviews:+1 moments:-1 script:-1 </endperson6010>,</endperson6010>,</endperson6010>,</endperson6010>, </endperson6010>
222,1125,5,films:-1 character:-1 </endperson6011>,</endperson6011>,</endperson6011>,</endperson6011>, </endperson6011>
223,1006,3,character:-1 </endperson6012>,</endperson6012>,</endperson6012>,</endperson6012>, </endperson6012>
223,970,4,character:-1 </endperson6013>,</endperson6013>,</endperson6013>,</endperson6013>, </endperson6013>
223,772,5,films:+1 humour:-1 </endperson6014>,</endperson6014>,</endperson6014>,</endperson6014>, </endperson6014>
223,1106,3,moments:+1 </endperson6015>,</endperson6015>,</endperson6015>,</endperson6015>, </endperson6015>
223,1177,4,instalment:+1 extras:+1 </endperson6016>,</endperson6016>,</endperson6016>,</endperson6016>, </endperson6016>
223,932,4,twists:+1 </endperson6017>,</endperson6017>,</endperson6017>,</endperson6017>, </endperson6017>
223,495,2,films:+1 actors:-1 </endperson6018>,</endperson6018>,</endperson6018>,</endperson6018>, </endperson6018>
223,367,4,fans:+1 </endperson6019>,148</endperson6019>,4</endperson6019>,movie:+1 movies:-1 </endperson6019>,0.1746724575207892 </endperson6019>
223,210,3, </endperson6020>,</endperson6020>,</endperson6020>,</endperson6020>, </endperson6020>
223,479,4,films:+1 </endperson6021>,</endperson6021>,</endperson6021>,</endperson6021>, </endperson6021>
223,1295,4, </endperson6022>,</endperson6022>,</endperson6022>,</endperson6022>, </endperson6022>
223,1218,4,character:-1 </endperson6023>,</endperson6023>,</endperson6023>,</endperson6023>, </endperson6023>
223,190,4, </endperson6024>,</endperson6024>,</endperson6024>,</endperson6024>, </endperson6024>
223,238,3, </endperson6025>,</endperson6025>,</endperson6025>,</endperson6025>, </endperson6025>
223,832,4,plot:-1 watch:-1 </endperson6026>,278;;;;744</endperson6026>,4;;;;4</endperson6026>,cast:+1 semi:+1 acting:-1 ;;;; </endperson6026>,0.3458487763963065;;;;0.37217135595596096 </endperson6026>
223,758,5,baddie:+1 </endperson6027>,</endperson6027>,</endperson6027>,</endperson6027>, </endperson6027>
223,820,4,scenes:-1 </endperson6028>,</endperson6028>,</endperson6028>,</endperson6028>, </endperson6028>
223,998,4, </endperson6029>,</endperson6029>,</endperson6029>,</endperson6029>, </endperson6029>
223,1249,4,humour:-1 </endperson6030>,744</endperson6030>,4</endperson6030>, </endperson6030>,0.37217135595596096 </endperson6030>
223,977,3, </endperson6031>,</endperson6031>,</endperson6031>,</endperson6031>, </endperson6031>
223,357,4, </endperson6032>,</endperson6032>,</endperson6032>,</endperson6032>, </endperson6032>
223,972,4,watch:-1 </endperson6033>,</endperson6033>,</endperson6033>,</endperson6033>, </endperson6033>
223,1309,5, </endperson6034>,367</endperson6034>,4</endperson6034>, </endperson6034>,0.35007133437147875 </endperson6034>
223,945,5,films:+1 </endperson6035>,</endperson6035>,</endperson6035>,</endperson6035>, </endperson6035>
223,851,5,films:+1 </endperson6036>,</endperson6036>,</endperson6036>,</endperson6036>, </endperson6036>
223,588,4,character:-1 </endperson6037>,</endperson6037>,</endperson6037>,</endperson6037>, </endperson6037>
223,830,4,actor:+1 films:+1 plot:-1 </endperson6038>,744</endperson6038>,4</endperson6038>, </endperson6038>,0.37217135595596096 </endperson6038>
223,236,4, </endperson6039>,</endperson6039>,</endperson6039>,</endperson6039>, </endperson6039>
223,791,4,performance:+1 </endperson6040>,</endperson6040>,</endperson6040>,</endperson6040>, </endperson6040>
223,931,4, </endperson6041>,</endperson6041>,</endperson6041>,</endperson6041>, </endperson6041>
223,1310,4, </endperson6042>,</endperson6042>,</endperson6042>,</endperson6042>, </endperson6042>
223,808,5,movie:+1 character:-1 </endperson6043>,367;;;;815</endperson6043>,4;;;;3</endperson6043>,films:+1 ;;;; </endperson6043>,0.35007133437147875;;;;0.3993604783901836 </endperson6043>
223,18,5, </endperson6044>,</endperson6044>,</endperson6044>,</endperson6044>, </endperson6044>
223,1167,4,acting:+1 plot:-1 </endperson6045>,</endperson6045>,</endperson6045>,</endperson6045>, </endperson6045>
223,239,4,movie:-1 </endperson6046>,</endperson6046>,</endperson6046>,</endperson6046>, </endperson6046>
223,384,5, </endperson6047>,</endperson6047>,</endperson6047>,</endperson6047>, </endperson6047>
223,492,4, </endperson6048>,</endperson6048>,</endperson6048>,</endperson6048>, </endperson6048>
223,1163,5, </endperson6049>,</endperson6049>,</endperson6049>,</endperson6049>, </endperson6049>
223,1225,5, </endperson6050>,</endperson6050>,</endperson6050>,</endperson6050>, </endperson6050>
223,1278,4, </endperson6051>,</endperson6051>,</endperson6051>,</endperson6051>, </endperson6051>
223,578,4,films:+1 plot:+1 </endperson6052>,</endperson6052>,</endperson6052>,</endperson6052>, </endperson6052>
223,1202,4,movie:+1 </endperson6053>,</endperson6053>,</endperson6053>,</endperson6053>, </endperson6053>
223,725,3, </endperson6054>,</endperson6054>,</endperson6054>,</endperson6054>, </endperson6054>
223,568,4,films:+1 humour:+1 actors:-1 </endperson6055>,</endperson6055>,</endperson6055>,</endperson6055>, </endperson6055>
223,356,4, </endperson6056>,</endperson6056>,</endperson6056>,</endperson6056>, </endperson6056>
223,359,4, </endperson6057>,375</endperson6057>,4</endperson6057>,plot:+1 character:-1 </endperson6057>,0.4218770624926286 </endperson6057>
223,775,4, </endperson6058>,</endperson6058>,</endperson6058>,</endperson6058>, </endperson6058>
223,1158,3,character:-1 comedy:-1 </endperson6059>,</endperson6059>,</endperson6059>,</endperson6059>, </endperson6059>
223,868,4, </endperson6060>,</endperson6060>,</endperson6060>,</endperson6060>, </endperson6060>
223,237,5, </endperson6061>,</endperson6061>,</endperson6061>,</endperson6061>, </endperson6061>
223,1311,3, </endperson6062>,</endperson6062>,</endperson6062>,</endperson6062>, </endperson6062>
223,452,5, </endperson6063>,</endperson6063>,</endperson6063>,</endperson6063>, </endperson6063>
223,432,5, </endperson6064>,</endperson6064>,</endperson6064>,</endperson6064>, </endperson6064>
224,1177,5,character:+1 </endperson6065>,</endperson6065>,</endperson6065>,</endperson6065>, </endperson6065>
224,719,4,movie:-1 </endperson6066>,</endperson6066>,</endperson6066>,</endperson6066>, </endperson6066>
224,1101,5,thriller:+1 films:-1 character:-1 </endperson6067>,</endperson6067>,</endperson6067>,</endperson6067>, </endperson6067>
224,1134,4,specialeffects:+1 </endperson6068>,</endperson6068>,</endperson6068>,</endperson6068>, </endperson6068>
224,819,3,actors:+1 plot:-1 </endperson6069>,</endperson6069>,</endperson6069>,</endperson6069>, </endperson6069>
224,526,5, </endperson6070>,</endperson6070>,</endperson6070>,</endperson6070>, </endperson6070>
224,817,4, </endperson6071>,</endperson6071>,</endperson6071>,</endperson6071>, </endperson6071>
224,367,3,specialeffects:+1 </endperson6072>,652</endperson6072>,4</endperson6072>,movie:+1 </endperson6072>,0.2441453231724826 </endperson6072>
224,863,4,movie:-1 </endperson6073>,</endperson6073>,</endperson6073>,</endperson6073>, </endperson6073>
224,1152,4, </endperson6074>,</endperson6074>,</endperson6074>,</endperson6074>, </endperson6074>
224,995,5,movie:+1 </endperson6075>,</endperson6075>,</endperson6075>,</endperson6075>, </endperson6075>
224,1281,5,actors:+1 halfhour:+1 </endperson6076>,</endperson6076>,</endperson6076>,</endperson6076>, </endperson6076>
224,802,5, </endperson6077>,</endperson6077>,</endperson6077>,</endperson6077>, </endperson6077>
224,349,5, </endperson6078>,</endperson6078>,</endperson6078>,</endperson6078>, </endperson6078>
224,929,5,films:+1 </endperson6079>,</endperson6079>,</endperson6079>,</endperson6079>, </endperson6079>
224,903,4,movie:+1 performance:-1 plot:-1 specialeffects:-1 </endperson6080>,</endperson6080>,</endperson6080>,</endperson6080>, </endperson6080>
224,506,5,movie:+1 isnt:-1 </endperson6081>,</endperson6081>,</endperson6081>,</endperson6081>, </endperson6081>
224,1202,5,plot:+1 plot:-1 </endperson6082>,</endperson6082>,</endperson6082>,</endperson6082>, </endperson6082>
224,915,5, </endperson6083>,</endperson6083>,</endperson6083>,</endperson6083>, </endperson6083>
224,369,5,character:+1 character:-1 </endperson6084>,240</endperson6084>,4</endperson6084>,plot:+1 plot:-1 </endperson6084>,0.45420293828849223 </endperson6084>
224,38,5,films:-1 </endperson6085>,</endperson6085>,</endperson6085>,</endperson6085>, </endperson6085>
224,717,4,performance:+1 </endperson6086>,</endperson6086>,</endperson6086>,</endperson6086>, </endperson6086>
224,726,5, </endperson6087>,</endperson6087>,</endperson6087>,</endperson6087>, </endperson6087>
224,725,5, </endperson6088>,</endperson6088>,</endperson6088>,</endperson6088>, </endperson6088>
224,728,5, </endperson6089>,652</endperson6089>,4</endperson6089>,movies:+1 soundtrack:+1 actors:+1 wi:+1 </endperson6089>,0.2441453231724826 </endperson6089>
224,1300,2,films:+1 script:-1 </endperson6090>,</endperson6090>,</endperson6090>,</endperson6090>, </endperson6090>
224,190,5, </endperson6091>,</endperson6091>,</endperson6091>,</endperson6091>, </endperson6091>
224,818,5, </endperson6092>,</endperson6092>,</endperson6092>,</endperson6092>, </endperson6092>
225,196,4, </endperson6093>,203</endperson6093>,4</endperson6093>,character:+1 director:+1 acting:-1 </endperson6093>,0.5785322028037153 </endperson6093>
225,938,5, </endperson6094>,</endperson6094>,</endperson6094>,</endperson6094>, </endperson6094>
225,919,5,script:+1 </endperson6095>,</endperson6095>,</endperson6095>,</endperson6095>, </endperson6095>
225,344,4,horror:+1 tlook:-1 </endperson6096>,</endperson6096>,</endperson6096>,</endperson6096>, </endperson6096>
225,634,5,character:+1 slapstick:-1 </endperson6097>,</endperson6097>,</endperson6097>,</endperson6097>, </endperson6097>
225,1176,5,character:+1 slapstick:+1 fightscenes:-1 </endperson6098>,347;;;;420</endperson6098>,4;;;;4</endperson6098>,movie:+1 isnt:+1 movie:-1 scenes:-1 ;;;;movie:+1 </endperson6098>,0.28714116980398463;;;;0.1863260571387293 </endperson6098>
225,209,5,actors:+1 plot:-1 </endperson6099>,1;;;;214</endperson6099>,4;;;;4</endperson6099>,films:-1 ;;;;director:-1 </endperson6099>,0.6525264125967193;;;;0.43074154806063003 </endperson6099>
225,800,5,humour:+1 </endperson6100>,</endperson6100>,</endperson6100>,</endperson6100>, </endperson6100>
225,479,5,actionsequences:+1 acting:+1 </endperson6101>,674</endperson6101>,2</endperson6101>, </endperson6101>,0.2963864365256397 </endperson6101>
225,1135,5, </endperson6102>,</endperson6102>,</endperson6102>,</endperson6102>, </endperson6102>
225,43,5,spandex:+1 bottoms:-1 </endperson6103>,702</endperson6103>,4</endperson6103>, </endperson6103>,0.2544713555794167 </endperson6103>
225,874,3,isnt:+1 character:-1 isnt:-1 </endperson6104>,227</endperson6104>,4</endperson6104>, </endperson6104>,0.32964053931428317 </endperson6104>
225,743,5, </endperson6105>,810</endperson6105>,4</endperson6105>,character:+1 performance:+1 gnome:-1 </endperson6105>,0.3909090537089386 </endperson6105>
225,817,5, </endperson6106>,635</endperson6106>,4</endperson6106>,soundtrack:+1 isnt:+1 acting:+1 scenes:-1 </endperson6106>,0.3057691057310259 </endperson6106>
225,216,5, </endperson6107>,</endperson6107>,</endperson6107>,</endperson6107>, </endperson6107>
225,213,5,isnt:+1 </endperson6108>,1;;;;433;;;;577</endperson6108>,4;;;;4;;;;3</endperson6108>,cast:+1 ;;;;movie:+1 ;;;;halfhour:+1 movie:-1 </endperson6108>,0.6525264125967193;;;;0.12240013579375386;;;;0.30442223158762927 </endperson6108>
225,446,5, </endperson6109>,</endperson6109>,</endperson6109>,</endperson6109>, </endperson6109>
225,835,2,ending:+1 actors:+1 script:+1 </endperson6110>,241</endperson6110>,4</endperson6110>, </endperson6110>,0.5506612533317142 </endperson6110>
225,714,3, </endperson6111>,</endperson6111>,</endperson6111>,</endperson6111>, </endperson6111>
225,1312,3,werent:-1 </endperson6112>,</endperson6112>,</endperson6112>,</endperson6112>, </endperson6112>
226,264,4,scenes:+1 fans:+1 character:-1 movie:-1 </endperson6113>,</endperson6113>,</endperson6113>,</endperson6113>, </endperson6113>
226,1064,4, </endperson6114>,</endperson6114>,</endperson6114>,</endperson6114>, </endperson6114>
226,173,5,arent:+1 movie:+1 acting:+1 </endperson6115>,</endperson6115>,</endperson6115>,</endperson6115>, </endperson6115>
226,477,1,movie:+1 specialeffects:+1 </endperson6116>,642</endperson6116>,4</endperson6116>,specialeffects:+1 </endperson6116>,0.19983602392776967 </endperson6116>
226,833,5,sepia:+1 scenes:+1 performances:+1 storyline:-1 </endperson6117>,642</endperson6117>,4</endperson6117>, </endperson6117>,0.19983602392776967 </endperson6117>
226,20,3,movie:+1 </endperson6118>,542</endperson6118>,4</endperson6118>,comedy:+1 character:-1 </endperson6118>,0.2418151657285431 </endperson6118>
226,986,4,movie:+1 reviews:+1 scenes:-1 </endperson6119>,</endperson6119>,</endperson6119>,</endperson6119>, </endperson6119>
227,814,5,characterisation:+1 acting:+1 </endperson6120>,17;;;;21;;;;25;;;;215;;;;228;;;;230;;;;262;;;;340;;;;341;;;;347;;;;362;;;;378;;;;491;;;;637;;;;638;;;;762</endperson6120>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson6120>,wi:+1 character:+1 scenery:+1 cinematography:+1 ;;;;acting:+1 ;;;; ;;;;credits:-1 ;;;;films:-1 moments:-1 ;;;;movie:+1 ;;;;scenery:+1 plot:-1 ;;;;acting:+1 character:-1 ;;;;character:+1 scene:-1 ;;;;stunt:+1 acting:+1 films:-1 scenes:-1 budget:-1 ;;;; ;;;;character:-1 ;;;;films:+1 performances:+1 fans:-1 ;;;; ;;;;movie:-1 scenes:-1 accent:-1 ;;;; </endperson6120>,0.4739942026635229;;;;0.08100813537720775;;;;0.4699378566967818;;;;0.5543658703569314;;;;0.19478935111887685;;;;0.3450367913297343;;;;0.12008228255169384;;;;0.10631926100375633;;;;0.3531574833655631;;;;0.4165921736800068;;;;0.33182516775928295;;;;0.34941409313332794;;;;0.13348098208952996;;;;0.0;;;;0.3531574833655631;;;;0.0 </endperson6120>
227,1308,5, </endperson6121>,</endperson6121>,</endperson6121>,</endperson6121>, </endperson6121>
227,57,5, </endperson6122>,346;;;;378;;;;409;;;;596;;;;697;;;;731;;;;825</endperson6122>,4;;;;4;;;;3;;;;4;;;;4;;;;4;;;;4</endperson6122>,watch:-1 ;;;;actors:-1 character:-1 ;;;;scene:-1 ;;;;films:-1 scene:-1 ;;;;movie:-1 ;;;;character:+1 ;;;;films:+1 character:-1 </endperson6122>,0.49242431796022346;;;;0.34941409313332794;;;;0.19409474382493241;;;;0.2812932054802293;;;;0.2890638312723096;;;;0.0;;;;0.44971987485198683 </endperson6122>
227,1246,5,actors:+1 performance:+1 spoiler:+1 </endperson6123>,230;;;;573;;;;637;;;;704</endperson6123>,4;;;;4;;;;4;;;;4</endperson6123>,character:+1 ;;;;films:-1 ;;;;character:+1 plot:-1 ;;;;visuals:-1 </endperson6123>,0.3450367913297343;;;;0.3348214723173879;;;;0.0;;;;0.287921591952776 </endperson6123>
227,606,1, </endperson6124>,</endperson6124>,</endperson6124>,</endperson6124>, </endperson6124>
227,765,5, </endperson6125>,215</endperson6125>,4</endperson6125>,disc:+1 acting:+1 passenger:-1 </endperson6125>,0.5543658703569314 </endperson6125>
227,874,4, </endperson6126>,</endperson6126>,</endperson6126>,</endperson6126>, </endperson6126>
227,925,5, </endperson6127>,</endperson6127>,</endperson6127>,</endperson6127>, </endperson6127>
227,723,5,tanything:-1 </endperson6128>,331;;;;573</endperson6128>,4;;;;4</endperson6128>,hometown:+1 ;;;;films:+1 movie:+1 scene:+1 plot:-1 </endperson6128>,0.3742135530886965;;;;0.3348214723173879 </endperson6128>
227,775,5,cast:+1 </endperson6129>,42;;;;266;;;;273;;;;335;;;;342;;;;343;;;;443;;;;532;;;;630;;;;702;;;;710;;;;754</endperson6129>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson6129>, ;;;; ;;;;scenes:+1 movie:-1 ;;;;scenes:-1 ;;;; ;;;;movie:+1 scene:+1 isnt:-1 ;;;;performance:+1 ;;;;films:+1 character:+1 scenes:+1 performance:-1 isnt:-1 ;;;;scenes:+1 ;;;; ;;;;cast:+1 actors:+1 scenes:+1 ;;;;performances:+1 </endperson6129>,0.5145335773972768;;;;0.13331019870865268;;;;0.31317851722235945;;;;0.5181326762717676;;;;0.4596110243863317;;;;0.4597494163393808;;;;0.39823112839786146;;;;0.39993059612595805;;;;0.33434475456926227;;;;0.26619666575061907;;;;0.12159039784285497;;;;0.3819457117216589 </endperson6129>
228,245,5,characters:-1 </endperson6130>,2</endperson6130>,4</endperson6130>, </endperson6130>,0.39373281435314866 </endperson6130>
228,730,3,scenery:+1 character:-1 movie:-1 isnt:-1 </endperson6131>,306</endperson6131>,4</endperson6131>,movie:+1 moments:-1 </endperson6131>,0.5015664058179957 </endperson6131>
228,825,3,character:+1 </endperson6132>,</endperson6132>,</endperson6132>,</endperson6132>, </endperson6132>
228,1115,2,character:-1 </endperson6133>,</endperson6133>,</endperson6133>,</endperson6133>, </endperson6133>
