user,item,helped_rating,rating,sentiment,hu_sentiment
384,344:718,4,4, </endperson7589>,</endperson7589>
384,382:718,4,4,years:+1 </endperson7590>,</endperson7590>
3,261:234,3,3,character:-1 </endperson7591>,character:-1 </endperson7591>
3,268:234,4,5,movie:+1 movie:-1 </endperson7592>,</endperson7592>
3,375:234,1,4,character:-1 </endperson7593>,</endperson7593>
3,383:234,2,5,suspense:-1 </endperson7594>,</endperson7594>
3,526:234,4,4,movie:-1 </endperson7595>,</endperson7595>
3,660:234,1,5, </endperson7596>,</endperson7596>
3,731:234,2,3,character:+1 films:-1 character:-1 </endperson7597>,</endperson7597>
8,228:682,4,3,character:-1 </endperson7598>,character:-1 </endperson7598>
8,449:682,4,3,camera:+1 moments:-1 </endperson7599>,</endperson7599>
190,117:182,4,5,movie:+1 isnt:+1 </endperson7600>,movie:+1 isnt:+1 </endperson7600>
7,108:640,3,5,character:-1 </endperson7601>,character:-1 </endperson7601>
7,401:640,4,2,films:+1 character:+1 </endperson7602>,</endperson7602>
312,0:32,5,4, </endperson7603>, </endperson7603>
312,2:32,4,5,movies:-1 </endperson7604>,</endperson7604>
312,9:32,4,5, </endperson7605>,</endperson7605>
312,84:32,4,4, </endperson7606>,</endperson7606>
312,103:32,4,5,performance:+1 movie:-1 </endperson7607>,</endperson7607>
312,110:32,4,4,movie:+1 plot:+1 </endperson7608>,</endperson7608>
312,310:32,4,5, </endperson7609>,</endperson7609>
312,460:32,4,5, </endperson7610>,</endperson7610>
444,12:769,4,3,plot:+1 budget:-1 </endperson7611>,plot:+1 budget:-1 </endperson7611>
444,70:769,3,5,hit:+1 movie:+1 specialeffects:+1 </endperson7612>,</endperson7612>
444,402:769,4,5,specialeffects:+1 </endperson7613>,</endperson7613>
444,403:769,4,4,character:+1 movie:+1 </endperson7614>,</endperson7614>
444,421:769,4,3,cast:+1 movie:+1 character:-1 movie:-1 </endperson7615>,</endperson7615>
110,69:642,4,4, </endperson7616>, </endperson7616>
110,117:642,4,3,movie:+1 movie:-1 </endperson7617>,</endperson7617>
110,316:642,4,5,movie:+1 specialeffects:+1 </endperson7618>,</endperson7618>
175,109:537,4,3, </endperson7619>, </endperson7619>
326,566:991,3,5, </endperson7620>, </endperson7620>
326,594:991,4,4, </endperson7621>,</endperson7621>
326,752:991,4,5,movie:+1 movie:-1 </endperson7622>,</endperson7622>
384,626:370,4,5,musicvideo:+1 </endperson7623>,musicvideo:+1 </endperson7623>
628,379:363,3,4,specialeffects:+1 </endperson7624>,specialeffects:+1 </endperson7624>
491,232:1200,3,5, </endperson7625>, </endperson7625>
491,379:1200,4,5,acting:+1 plot:-1 explosions:-1 </endperson7626>,</endperson7626>
69,190:358,4,5, </endperson7627>, </endperson7627>
687,8:712,4,4,films:+1 performance:+1 </endperson7628>,films:+1 performance:+1 </endperson7628>
409,204:929,4,5, </endperson7629>, </endperson7629>
318,297:1075,4,4,acting:+1 </endperson7630>,acting:+1 </endperson7630>
318,324:1075,3,1, </endperson7631>,</endperson7631>
318,465:1075,4,1,movie:+1 performances:-1 </endperson7632>,</endperson7632>
318,539:1075,4,3,teen:+1 </endperson7633>,</endperson7633>
101,123:442,4,3,couldnt:+1 scenes:-1 </endperson7634>,couldnt:+1 scenes:-1 </endperson7634>
101,170:442,4,1, </endperson7635>,</endperson7635>
101,318:442,3,2,films:+1 actors:-1 </endperson7636>,</endperson7636>
101,465:442,4,3,actors:+1 piano:-1 </endperson7637>,</endperson7637>
101,466:442,4,2, </endperson7638>,</endperson7638>
306,6:421,4,4,cast:+1 character:+1 </endperson7639>,cast:+1 character:+1 </endperson7639>
306,7:421,4,5,soundtrack:+1 chickflick:+1 bonus:-1 </endperson7640>,</endperson7640>
306,181:421,4,5,movies:+1 films:+1 movie:+1 movie:-1 </endperson7641>,</endperson7641>
306,318:421,4,5, </endperson7642>,</endperson7642>
536,547:926,2,4, </endperson7643>, </endperson7643>
496,1:235,4,5,movie:+1 </endperson7644>,movie:+1 </endperson7644>
496,268:235,4,5, </endperson7645>,</endperson7645>
665,223:830,4,4,actor:+1 films:+1 plot:-1 </endperson7646>,actor:+1 films:+1 plot:-1 </endperson7646>
369,223:1225,3,5, </endperson7647>, </endperson7647>
369,382:1225,4,4, </endperson7648>,</endperson7648>
369,573:1225,4,5,acting:+1 screen:-1 </endperson7649>,</endperson7649>
369,801:1225,2,4, </endperson7650>,</endperson7650>
7,74:449,4,3, </endperson7651>, </endperson7651>
7,183:449,4,4, </endperson7652>,</endperson7652>
465,67:394,4,4,gags:+1 films:-1 character:-1 </endperson7653>,gags:+1 films:-1 character:-1 </endperson7653>
465,75:394,3,5,officer:+1 </endperson7654>,</endperson7654>
465,186:394,4,5,character:+1 movie:+1 comedy:+1 watch:-1 </endperson7655>,</endperson7655>
717,253:1286,4,3,movie:+1 </endperson7656>,movie:+1 </endperson7656>
329,226:477,4,1,movie:+1 specialeffects:+1 </endperson7657>,movie:+1 specialeffects:+1 </endperson7657>
256,26:837,4,2,script:+1 films:-1 </endperson7658>,script:+1 films:-1 </endperson7658>
256,236:837,4,4, </endperson7659>,</endperson7659>
295,147:330,4,4,chemistry:+1 acting:+1 plot:-1 </endperson7660>,chemistry:+1 acting:+1 plot:-1 </endperson7660>
151,0:140,4,5,character:+1 performance:+1 tlook:+1 scenery:+1 performance:-1 isnt:-1 moving:-1 </endperson7661>,character:+1 performance:+1 tlook:+1 scenery:+1 performance:-1 isnt:-1 moving:-1 </endperson7661>
151,103:140,4,4,cast:+1 acting:+1 </endperson7662>,</endperson7662>
151,172:140,4,5,films:+1 isnt:+1 </endperson7663>,</endperson7663>
151,433:140,4,4,character:+1 character:-1 isnt:-1 guys:-1 </endperson7664>,</endperson7664>
151,465:140,5,3,cast:+1 movie:+1 performances:+1 </endperson7665>,</endperson7665>
297,196:901,4,5,performance:+1 </endperson7666>,performance:+1 </endperson7666>
297,403:901,5,4, </endperson7667>,</endperson7667>
7,0:86,4,4,films:+1 isnt:+1 isnt:-1 </endperson7668>,films:+1 isnt:+1 isnt:-1 </endperson7668>
7,518:86,4,4,isnt:+1 screen:+1 </endperson7669>,</endperson7669>
465,8:27,4,1,movie:+1 cast:-1 script:-1 </endperson7670>,movie:+1 cast:-1 script:-1 </endperson7670>
465,132:27,4,3,plot:-1 </endperson7671>,</endperson7671>
465,189:27,4,3,pirateradio:-1 </endperson7672>,</endperson7672>
465,291:27,4,5,acting:+1 character:-1 watch:-1 </endperson7673>,</endperson7673>
621,792:832,1,2,actor:+1 </endperson7674>,actor:+1 </endperson7674>
87,253:862,4,5,films:+1 films:-1 </endperson7675>,films:+1 films:-1 </endperson7675>
344,21:832,4,1,actors:+1 fare:+1 </endperson7676>,actors:+1 fare:+1 </endperson7676>
308,301:665,4,5,scenes:+1 performances:+1 scenes:-1 </endperson7677>,scenes:+1 performances:+1 scenes:-1 </endperson7677>
368,240:810,4,3,hero:+1 </endperson7678>,hero:+1 </endperson7678>
368,382:810,4,4,twist:+1 </endperson7679>,</endperson7679>
368,618:810,4,4, </endperson7680>,</endperson7680>
368,697:810,4,3,films:-1 </endperson7681>,</endperson7681>
211,700:1252,4,5,gum:-1 </endperson7682>,gum:-1 </endperson7682>
0,64:95,4,4,plot:-1 </endperson7683>,plot:-1 </endperson7683>
0,277:95,3,3,performance:+1 character:-1 </endperson7684>,</endperson7684>
0,478:95,3,3, </endperson7685>,</endperson7685>
0,687:95,4,4, </endperson7686>,</endperson7686>
308,398:520,4,5,films:+1 soundtrack:+1 movie:+1 director:+1 storyline:+1 scenes:+1 acting:+1 character:-1 disc:-1 </endperson7687>,films:+1 soundtrack:+1 movie:+1 director:+1 storyline:+1 scenes:+1 acting:+1 character:-1 disc:-1 </endperson7687>
220,333:698,4,3,films:-1 </endperson7688>,films:-1 </endperson7688>
220,633:698,4,4,movie:+1 isnt:+1 stunt:-1 </endperson7689>,</endperson7689>
475,405:1257,4,3,isnt:-1 storyline:-1 </endperson7690>,isnt:-1 storyline:-1 </endperson7690>
475,444:1257,4,4,twist:+1 </endperson7691>,</endperson7691>
475,465:1257,4,1,movie:+1 specialeffects:+1 script:-1 acting:-1 </endperson7692>,</endperson7692>
475,488:1257,3,3,studio:+1 </endperson7693>,</endperson7693>
792,621:853,4,5, </endperson7694>, </endperson7694>
378,220:861,4,5,films:+1 movie:+1 plot:+1 explosions:+1 script:-1 </endperson7695>,films:+1 movie:+1 plot:+1 explosions:+1 script:-1 </endperson7695>
378,576:861,3,4,prince:+1 </endperson7696>,</endperson7696>
64,67:60,4,4,movie:+1 snothing:+1 truck:-1 haircut:-1 tanything:-1 </endperson7697>,movie:+1 snothing:+1 truck:-1 haircut:-1 tanything:-1 </endperson7697>
64,115:60,4,5,truck:-1 </endperson7698>,</endperson7698>
190,398:556,4,4,films:-1 </endperson7699>,films:-1 </endperson7699>
216,215:765,4,5,disc:+1 acting:+1 passenger:-1 </endperson7700>,disc:+1 acting:+1 passenger:-1 </endperson7700>
216,227:765,4,5, </endperson7701>,</endperson7701>
216,358:765,4,5,camerawork:+1 character:-1 </endperson7702>,</endperson7702>
464,465:534,4,2,actress:+1 production:+1 piano:-1 characterisation:-1 </endperson7703>,actress:+1 production:+1 piano:-1 characterisation:-1 </endperson7703>
382,531:820,4,5,scenes:+1 </endperson7704>,scenes:+1 </endperson7704>
308,182:959,4,5,performances:+1 scenes:-1 </endperson7705>,performances:+1 scenes:-1 </endperson7705>
8,211:713,4,4, </endperson7706>, </endperson7706>
8,212:713,4,4,films:+1 movie:+1 budget:+1 films:-1 </endperson7707>,</endperson7707>
491,203:214,4,5,character:+1 </endperson7708>,character:+1 </endperson7708>
491,220:214,4,5, </endperson7709>,</endperson7709>
491,230:214,4,5,scores:-1 </endperson7710>,</endperson7710>
491,362:214,3,4, </endperson7711>,</endperson7711>
491,620:214,4,5,screams:+1 </endperson7712>,</endperson7712>
491,647:214,3,5,films:+1 character:-1 </endperson7713>,</endperson7713>
214,1:203,4,3, </endperson7714>, </endperson7714>
214,216:203,4,5,films:+1 moments:-1 </endperson7715>,</endperson7715>
308,0:132,4,3,isnt:+1 storyline:+1 isnt:-1 </endperson7716>,isnt:+1 storyline:+1 isnt:-1 </endperson7716>
308,67:132,4,2,horror:-1 video:-1 </endperson7717>,</endperson7717>
308,539:132,4,4,character:+1 </endperson7718>,</endperson7718>
308,704:132,4,4,visuals:-1 </endperson7719>,</endperson7719>
347,3:342,3,4,movies:+1 movie:+1 movies:-1 </endperson7720>,movies:+1 movie:+1 movies:-1 </endperson7720>
347,444:342,4,4, </endperson7721>,</endperson7721>
111,115:305,3,2,actionfilm:-1 </endperson7722>,actionfilm:-1 </endperson7722>
8,3:344,4,5,movies:+1 movie:+1 scene:-1 </endperson7723>,movies:+1 movie:+1 scene:-1 </endperson7723>
8,167:344,3,5,acting:+1 </endperson7724>,</endperson7724>
8,207:344,4,2,budget:+1 cast:-1 movie:-1 </endperson7725>,</endperson7725>
8,211:344,4,4, </endperson7726>,</endperson7726>
8,475:344,4,3,horrorfilms:+1 horrorfilm:-1 specialeffects:-1 </endperson7727>,</endperson7727>
8,579:344,4,5,genre:-1 </endperson7728>,</endperson7728>
7,301:538,3,5,scenes:+1 </endperson7729>,scenes:+1 </endperson7729>
7,459:538,4,3,films:+1 viewers:+1 films:-1 specialeffects:-1 </endperson7730>,</endperson7730>
123,0:143,4,3,character:+1 watch:+1 specialeffects:+1 </endperson7731>,character:+1 watch:+1 specialeffects:+1 </endperson7731>
123,151:143,4,5,storyline:+1 </endperson7732>,</endperson7732>
123,306:143,4,5,movie:-1 </endperson7733>,</endperson7733>
123,308:143,4,4,movie:+1 </endperson7734>,</endperson7734>
384,240:1319,4,5,acting:+1 movie:-1 </endperson7735>,acting:+1 movie:-1 </endperson7735>
384,733:1319,4,3, </endperson7736>,</endperson7736>
704,85:234,3,5,animation:+1 </endperson7737>,animation:+1 </endperson7737>
338,708:978,4,4,films:+1 acting:+1 </endperson7738>,films:+1 acting:+1 </endperson7738>
227,42:775,4,5, </endperson7739>, </endperson7739>
227,266:775,4,5, </endperson7740>,</endperson7740>
227,273:775,4,5,scenes:+1 movie:-1 </endperson7741>,</endperson7741>
227,335:775,4,5,scenes:-1 </endperson7742>,</endperson7742>
227,342:775,4,5, </endperson7743>,</endperson7743>
227,343:775,4,5,movie:+1 scene:+1 isnt:-1 </endperson7744>,</endperson7744>
227,443:775,4,5,performance:+1 </endperson7745>,</endperson7745>
227,532:775,4,5,films:+1 character:+1 scenes:+1 performance:-1 isnt:-1 </endperson7746>,</endperson7746>
227,630:775,4,5,scenes:+1 </endperson7747>,</endperson7747>
227,702:775,4,5, </endperson7748>,</endperson7748>
227,710:775,4,5,cast:+1 actors:+1 scenes:+1 </endperson7749>,</endperson7749>
227,754:775,4,5,performances:+1 </endperson7750>,</endperson7750>
444,146:333,5,4,movies:+1 movie:-1 </endperson7751>,movies:+1 movie:-1 </endperson7751>
444,476:333,5,4, </endperson7752>,</endperson7752>
324,147:829,4,4,character:+1 script:+1 character:-1 performance:-1 </endperson7753>,character:+1 script:+1 character:-1 performance:-1 </endperson7753>
324,328:829,4,4,wi:+1 performances:+1 </endperson7754>,</endperson7754>
147,219:988,4,4, </endperson7755>, </endperson7755>
147,570:988,4,4,movie:+1 acting:-1 </endperson7756>,</endperson7756>
5,306:390,4,2,actors:+1 films:+1 cringe:+1 actor:-1 acting:-1 </endperson7757>,actors:+1 films:+1 cringe:+1 actor:-1 acting:-1 </endperson7757>
7,6:422,4,5,films:+1 plot:+1 </endperson7758>,films:+1 plot:+1 </endperson7758>
7,8:422,4,3,moments:-1 </endperson7759>,</endperson7759>
7,103:422,4,3,movie:+1 movie:-1 </endperson7760>,</endperson7760>
7,314:422,4,2,acting:-1 </endperson7761>,</endperson7761>
7,316:422,4,5,movie:+1 </endperson7762>,</endperson7762>
240,491:875,4,4,vulnerability:+1 </endperson7763>,vulnerability:+1 </endperson7763>
240,531:875,4,3,chemistry:+1 acting:+1 </endperson7764>,</endperson7764>
197,169:820,4,5, </endperson7765>, </endperson7765>
308,410:329,4,5,wi:+1 character:+1 movie:+1 </endperson7766>,wi:+1 character:+1 movie:+1 </endperson7766>
1,3:201,4,3,character:-1 comedy:-1 scene:-1 </endperson7767>,character:-1 comedy:-1 scene:-1 </endperson7767>
1,50:201,4,4,familyfilm:+1 character:-1 scenes:-1 </endperson7768>,</endperson7768>
1,205:201,3,4,moments:-1 </endperson7769>,</endperson7769>
1,347:201,4,4,combat:+1 plot:-1 acting:-1 </endperson7770>,</endperson7770>
1,609:201,3,2, </endperson7771>,</endperson7771>
1,704:201,4,3, </endperson7772>,</endperson7772>
258,375:728,1,5,soundtrack:+1 </endperson7773>,soundtrack:+1 </endperson7773>
7,96:55,4,4,performances:+1 </endperson7774>,performances:+1 </endperson7774>
465,7:388,4,5,roles:+1 acting:+1 </endperson7775>,roles:+1 acting:+1 </endperson7775>
230,215:814,4,5,credits:-1 </endperson7776>,credits:-1 </endperson7776>
230,227:814,4,5,characterisation:+1 acting:+1 </endperson7777>,</endperson7777>
230,228:814,4,5,films:-1 moments:-1 </endperson7778>,</endperson7778>
230,347:814,4,5,stunt:+1 acting:+1 films:-1 scenes:-1 budget:-1 </endperson7779>,</endperson7779>
230,638:814,4,5,movie:-1 scenes:-1 accent:-1 </endperson7780>,</endperson7780>
230,762:814,4,5, </endperson7781>,</endperson7781>
637,3:358,4,5, </endperson7782>, </endperson7782>
472,7:82,4,4,moments:-1 watch:-1 bonus:-1 </endperson7783>,moments:-1 watch:-1 bonus:-1 </endperson7783>
472,324:82,4,4,wi:+1 character:-1 </endperson7784>,</endperson7784>
472,433:82,4,2,comedy:-1 </endperson7785>,</endperson7785>
472,501:82,4,4,movie:+1 scenes:-1 </endperson7786>,</endperson7786>
472,504:82,3,5,character:+1 werent:+1 films:-1 </endperson7787>,</endperson7787>
627,223:1158,3,3,character:-1 comedy:-1 </endperson7788>,character:-1 comedy:-1 </endperson7788>
627,680:1158,4,3, </endperson7789>,</endperson7789>
384,1:110,4,4, </endperson7790>, </endperson7790>
384,389:110,2,4, </endperson7791>,</endperson7791>
384,438:110,4,5,character:-1 comedy:-1 </endperson7792>,</endperson7792>
384,637:110,2,5,comedy:+1 </endperson7793>,</endperson7793>
129,2:72,4,5,performance:+1 scenes:+1 scenes:-1 </endperson7794>,performance:+1 scenes:+1 scenes:-1 </endperson7794>
129,329:72,4,4,arent:+1 scenes:-1 </endperson7795>,</endperson7795>
129,500:72,4,4, </endperson7796>,</endperson7796>
301,113:1038,4,1,films:+1 performance:+1 cringe:+1 isnt:+1 director:+1 </endperson7797>,films:+1 performance:+1 cringe:+1 isnt:+1 director:+1 </endperson7797>
263,261:222,4,5,films:-1 character:-1 plot:-1 comedy:-1 scenes:-1 </endperson7798>,films:-1 character:-1 plot:-1 comedy:-1 scenes:-1 </endperson7798>
263,616:222,4,5,fans:-1 </endperson7799>,</endperson7799>
361,253:830,4,5,soundtrack:+1 specialeffects:+1 </endperson7800>,soundtrack:+1 specialeffects:+1 </endperson7800>
361,344:830,3,4,movie:+1 </endperson7801>,</endperson7801>
361,363:830,3,5,watch:-1 </endperson7802>,</endperson7802>
399,446:302,4,4,isnt:+1 character:-1 </endperson7803>,isnt:+1 character:-1 </endperson7803>
399,483:302,4,5,films:+1 scenes:+1 isnt:-1 scene:-1 </endperson7804>,</endperson7804>
67,174:1002,3,5, </endperson7805>, </endperson7805>
67,301:1002,4,5,specialeffects:+1 </endperson7806>,</endperson7806>
67,459:1002,4,3,tlook:+1 movie:-1 </endperson7807>,</endperson7807>
497,200:900,4,4,films:-1 </endperson7808>,films:-1 </endperson7808>
191,7:581,4,4, </endperson7809>, </endperson7809>
191,67:581,4,4,werent:+1 cast:-1 </endperson7810>,</endperson7810>
263,825:367,3,1,movie:+1 </endperson7811>,movie:+1 </endperson7811>
308,11:762,4,3,movie:+1 scenes:+1 explosions:+1 teaser:-1 </endperson7812>,movie:+1 scenes:+1 explosions:+1 teaser:-1 </endperson7812>
308,143:762,4,1,films:-1 </endperson7813>,</endperson7813>
308,179:762,4,5,comedy:+1 scenes:+1 </endperson7814>,</endperson7814>
308,191:762,4,4,scene:-1 </endperson7815>,</endperson7815>
8,334:700,4,5,humour:+1 </endperson7816>,humour:+1 </endperson7816>
8,476:700,4,3, </endperson7817>,</endperson7817>
8,704:700,4,4,films:+1 </endperson7818>,</endperson7818>
0,7:45,4,4,scenes:+1 stunts:+1 moments:-1 sexreferences:-1 </endperson7819>,scenes:+1 stunts:+1 moments:-1 sexreferences:-1 </endperson7819>
0,306:45,4,4,actor:+1 ending:+1 watch:-1 storyline:-1 </endperson7820>,</endperson7820>
0,311:45,4,4, </endperson7821>,</endperson7821>
0,317:45,4,3,comedy:-1 </endperson7822>,</endperson7822>
0,415:45,3,5,moments:+1 </endperson7823>,</endperson7823>
0,433:45,4,4,isnt:+1 films:-1 </endperson7824>,</endperson7824>
0,459:45,3,1,films:-1 </endperson7825>,</endperson7825>
0,472:45,4,4, </endperson7826>,</endperson7826>
0,704:45,4,2, </endperson7827>,</endperson7827>
368,161:951,4,4,movie:+1 character:-1 </endperson7828>,movie:+1 character:-1 </endperson7828>
449,228:682,5,3,character:-1 </endperson7829>,character:-1 </endperson7829>
67,0:7,4,4,isnt:+1 scenes:+1 isnt:-1 </endperson7830>,isnt:+1 scenes:+1 isnt:-1 </endperson7830>
67,465:7,4,2,snothing:+1 </endperson7831>,</endperson7831>
403,27:883,4,5, </endperson7832>, </endperson7832>
403,150:883,4,5,plot:+1 humour:-1 </endperson7833>,</endperson7833>
403,249:883,4,4,character:+1 viewers:+1 credits:-1 </endperson7834>,</endperson7834>
403,475:883,4,4,films:+1 </endperson7835>,</endperson7835>
723,664:870,4,4,plot:+1 films:-1 </endperson7836>,plot:+1 films:-1 </endperson7836>
6,7:422,4,3, </endperson7837>, </endperson7837>
6,314:422,4,2,acting:-1 </endperson7838>,</endperson7838>
6,316:422,4,5,movie:+1 </endperson7839>,</endperson7839>
637,217:820,4,5,performance:+1 scenes:+1 acting:+1 </endperson7840>,performance:+1 scenes:+1 acting:+1 </endperson7840>
637,223:820,3,4,scenes:-1 </endperson7841>,</endperson7841>
637,510:820,2,5, </endperson7842>,</endperson7842>
308,0:138,4,4,character:-1 disc:-1 </endperson7843>,character:-1 disc:-1 </endperson7843>
185,174:449,4,2, </endperson7844>, </endperson7844>
185,191:449,4,3,character:-1 isnt:-1 </endperson7845>,</endperson7845>
497,147:1229,4,3,character:+1 tension:+1 isnt:+1 movie:-1 </endperson7846>,character:+1 tension:+1 isnt:+1 movie:-1 </endperson7846>
497,183:1229,4,5,films:-1 </endperson7847>,</endperson7847>
497,189:1229,4,5,actors:-1 character:-1 </endperson7848>,</endperson7848>
7,398:520,5,5,films:+1 soundtrack:+1 movie:+1 director:+1 storyline:+1 scenes:+1 acting:+1 character:-1 disc:-1 </endperson7849>,films:+1 soundtrack:+1 movie:+1 director:+1 storyline:+1 scenes:+1 acting:+1 character:-1 disc:-1 </endperson7849>
