@RELATION @user-item

@ATTRIBUTE user STRING 
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE help_user STRING
@ATTRIBUTE value STRING
@ATTRIBUTE help_sentiment STRING
@ATTRIBUTE help_tfIdf STRING
@ATTRIBUTE help_sim STRING

@DATA
27,44,4,films:+1 isnt:+1 scenes:+1 performances:+1 </endperson619>,0;;;;5;;;;31</endperson619>,4;;;;4;;;;4</endperson619>,extras:+1 character:-1 ;;;; ;;;;dancer:+1 plot:-1 </endperson619>,extras:0.023488876950320797 character:0.023267328479362047 ;;;; ;;;;dancer:0.030945187685092912 plot:0.009882852777863311 </endperson619>,0.28165527203963947;;;;0.34222881755755985;;;;0.16978361887141735 </endperson619>
28,117,5,character:+1 character:-1 </endperson620>,7</endperson620>,5</endperson620>,acting:+1 </endperson620>,acting:0.01322357407644334 </endperson620>,0.26436760646254953 </endperson620>
28,186,3,character:-1 plot:-1 hairline:-1 explosions:-1 </endperson621>,17</endperson621>,5</endperson621>,scenes:-1 </endperson621>,scenes:0.01836716699829119 </endperson621>,0.5029225977829763 </endperson621>
28,6,5,budget:+1 </endperson622>,12</endperson622>,4</endperson622>,stunt:+1 films:-1 </endperson622>,stunt:0.02611850843156656 films:0.026806291291380877 </endperson622>,0.3084740477874107 </endperson622>
28,115,5, </endperson623>,8</endperson623>,4</endperson623>,movie:+1 </endperson623>,movie:0.04038457080149315 </endperson623>,0.1125916699136198 </endperson623>
28,123,5,watch:+1 scenes:+1 films:-1 </endperson624>,12</endperson624>,4</endperson624>,movies:+1 films:-1 </endperson624>,movies:0.03452211858937923 films:0.01655572976936232 </endperson624>,0.3084740477874107 </endperson624>
28,90,5,extras:+1 </endperson625>,8</endperson625>,4</endperson625>,films:+1 films:-1 character:-1 </endperson625>,films:0.050460331702440936 films:0.050460331702440936 character:0.009620692680737095 </endperson625>,0.1125916699136198 </endperson625>
28,166,4,watch:-1 </endperson626>,30</endperson626>,4</endperson626>,screams:+1 tlook:+1 </endperson626>,screams:0.055902806409168795 tlook:[0.0|0.019198052311405357] </endperson626>,0.27579214057624124 </endperson626>
28,10,4,wi:+1 </endperson627>,53</endperson627>,4</endperson627>,director:+1 motifs:-1 </endperson627>,director:0.016983644617187883 motifs:0.02125782693536746 </endperson627>,0.584370215665044 </endperson627>
28,160,2,script:+1 character:-1 script:-1 </endperson628>,</endperson628>,</endperson628>,</endperson628>,</endperson628>, </endperson628>
29,35,4, </endperson629>,0;;;;43</endperson629>,4;;;;4</endperson629>,performance:+1 movie:+1 isnt:+1 ;;;;character:+1 movie:+1 acting:+1 </endperson629>,performance:0.049184580785872026 movie:0.012434411611246275 isnt:[0.15084274357429284|0.0|0.0] ;;;;character:0.0 movie:0.11458961160270896 acting:0.013809791924036639 </endperson629>,0.5606215868648284;;;;0.25257250090418815 </endperson629>
29,28,2,cast:-1 scenes:-1 </endperson630>,2</endperson630>,4</endperson630>,performance:+1 movie:+1 movie:-1 watch:-1 </endperson630>,performance:0.011069822092168302 movie:0.22668455224778347 movie:0.22668455224778347 watch:0.008031779179717799 </endperson630>,0.4188499940052306 </endperson630>
29,33,5, </endperson631>,0;;;;5</endperson631>,4;;;;4</endperson631>, ;;;;character:+1 character:-1 credits:-1 </endperson631>, ;;;;character:0.0 character:0.0 credits:0.032806896465216916 </endperson631>,0.5606215868648284;;;;0.5936450537749207 </endperson631>
29,94,5,character:+1 moments:-1 </endperson632>,5;;;;15;;;;31</endperson632>,4;;;;4;;;;4</endperson632>, ;;;; ;;;; </endperson632>, ;;;; ;;;; </endperson632>,0.5936450537749207;;;;0.44981124908968284;;;;0.3790318155241176 </endperson632>
29,10,4, </endperson633>,2</endperson633>,4</endperson633>,movies:+1 character:+1 movie:+1 audiences:+1 actor:-1 </endperson633>,movies:0.09138436972256489 character:0.020889067793958178 movie:0.12915186035860662 audiences:0.01967658719811906 actor:0.04055775121819493 </endperson633>,0.4188499940052306 </endperson633>
29,30,4,specialeffects:+1 </endperson634>,0</endperson634>,4</endperson634>,isnt:+1 isnt:-1 </endperson634>,isnt:[0.16689658392218326|0.0|0.0] isnt:[0.16689658392218326|0.0|0.0] </endperson634>,0.5606215868648284 </endperson634>
29,45,3,plot:+1 comedy:+1 scenes:+1 films:-1 actors:-1 moments:-1 </endperson635>,0</endperson635>,4</endperson635>,character:-1 disc:-1 </endperson635>,character:0.0 disc:0.05814045593958882 </endperson635>,0.5606215868648284 </endperson635>
30,42,4,actors:+1 performance:+1 isnt:-1 </endperson636>,31</endperson636>,4</endperson636>,cast:+1 character:+1 character:-1 </endperson636>,cast:0.007859994401730207 character:0.029561767846765983 character:0.029561767846765983 </endperson636>,0.408248290463863 </endperson636>
30,164,3,performance:+1 films:-1 character:-1 watch:-1 performances:-1 </endperson637>,26;;;;27;;;;31;;;;60</endperson637>,4;;;;4;;;;4;;;;2</endperson637>,wi:+1 movie:+1 plot:+1 character:-1 ;;;;plot:+1 mothers:+1 romance:-1 ;;;;isnt:+1 screenplay:+1 isnt:-1 ;;;; </endperson637>,wi:[0.0] movie:0.06684570756419085 plot:0.03574213505878128 character:0.021623296995743724 ;;;;plot:0.014060682341720001 mothers:0.0 romance:0.027037675511455615 ;;;;isnt:[0.13939875857503564|0.0|0.0] screenplay:0.03345890405735879 isnt:[0.13939875857503564|0.0|0.0] ;;;; </endperson637>,0.408248290463863;;;;0.0;;;;0.408248290463863;;;;0.17827830632809272 </endperson637>
30,160,2,character:+1 character:-1 plot:-1 </endperson638>,28</endperson638>,4</endperson638>,script:+1 character:-1 script:-1 </endperson638>,script:0.02251611312041233 character:0.05285684755132651 script:0.02251611312041233 </endperson638>,0.27579214057624124 </endperson638>
30,166,3,screams:+1 tlook:+1 </endperson639>,8</endperson639>,4</endperson639>,actors:+1 movie:+1 character:-1 </endperson639>,actors:0.026607767859897477 movie:0.033712391064413115 character:0.0 </endperson639>,0.0 </endperson639>
30,200,4,scenes:+1 performances:+1 </endperson640>,31</endperson640>,4</endperson640>,familyfilm:+1 soundtrack:+1 character:-1 scene:-1 </endperson640>,familyfilm:[0.03995669066420637|0.036970242321691604] soundtrack:0.014980548387654316 character:0.00872944785165489 scene:0.011969996494463522 </endperson640>,0.408248290463863 </endperson640>
30,45,4,actors:+1 </endperson641>,0;;;;29;;;;43</endperson641>,4;;;;4;;;;4</endperson641>,character:-1 disc:-1 ;;;;plot:+1 comedy:+1 scenes:+1 films:-1 actors:-1 moments:-1 ;;;;movie:+1 moments:-1 scenes:-1 disc:-1 teaser:-1 </endperson641>,character:0.0 disc:0.05814045593958882 ;;;;plot:0.03568512045372205 comedy:0.022114662237564475 scenes:0.01705680303709688 films:0.06793969585559277 actors:0.05925863034903033 moments:0.02500557923598021 ;;;;movie:0.16954124222943612 moments:0.04234877193468108 scenes:0.028886939787958726 disc:0.024843650325362763 teaser:0.04115560580951938 </endperson641>,0.21699326196950475;;;;0.3335976739617146;;;;0.0 </endperson641>
30,175,3,performance:+1 </endperson642>,9;;;;11</endperson642>,4;;;;3</endperson642>, ;;;; </endperson642>, ;;;; </endperson642>,0.3516752443363005;;;;0.3035569875690214 </endperson642>
30,39,5,actor:+1 films:+1 movie:+1 isnt:+1 scenes:+1 disc:+1 character:-1 watch:-1 </endperson643>,35;;;;43</endperson643>,4;;;;4</endperson643>,character:-1 isnt:-1 ;;;;character:+1 performance:+1 movie:+1 blockbuster:+1 movie:-1 watch:-1 </endperson643>,character:0.006528053314565484 isnt:[0.20186335616878454|0.0|0.0] ;;;;character:0.04649162746149158 performance:0.04737495919982255 movie:0.1736653262768913 blockbuster:0.01587878678511944 movie:0.1736653262768913 watch:0.03437320019897298 </endperson643>,0.30669489180807297;;;;0.0 </endperson643>
30,184,3,actionsequences:+1 </endperson644>,35</endperson644>,4</endperson644>,scene:-1 </endperson644>,scene:0.015824437526191382 </endperson644>,0.30669489180807297 </endperson644>
30,52,3,films:+1 scenes:+1 films:-1 reviews:-1 watch:-1 scenes:-1 slife:-1 </endperson645>,0</endperson645>,4</endperson645>,performance:+1 moments:-1 </endperson645>,performance:0.06963203612212365 moments:0.019787153995920414 </endperson645>,0.21699326196950475 </endperson645>
31,185,4,character:+1 disc:+1 </endperson646>,34;;;;60</endperson646>,4;;;;4</endperson646>, ;;;;acting:+1 </endperson646>, ;;;;acting:0.009671085189355692 </endperson646>,0.6123724356957945;;;;0.25976971909288826 </endperson646>
31,164,4,isnt:+1 screenplay:+1 isnt:-1 </endperson647>,26;;;;30;;;;60</endperson647>,4;;;;4;;;;3</endperson647>,wi:+1 movie:+1 plot:+1 character:-1 ;;;;performance:+1 films:-1 character:-1 watch:-1 performances:-1 ;;;; </endperson647>,wi:[0.0] movie:0.06684570756419085 plot:0.03574213505878128 character:0.021623296995743724 ;;;;performance:0.0216512028662377 films:0.03343281485219305 character:0.031871256717221796 watch:0.039272916707469886 performances:0.013117422067490754 ;;;; </endperson647>,0.33333333333333326;;;;0.408248290463863;;;;0.25976971909288826 </endperson647>
31,42,4,cast:+1 character:+1 character:-1 </endperson648>,0;;;;30</endperson648>,4;;;;4</endperson648>,seventies:+1 performance:+1 isnt:+1 ;;;;actors:+1 performance:+1 isnt:-1 </endperson648>,seventies:0.0396997218040198 performance:0.04629176812864486 isnt:[0.1942759158131639|0.0|0.0] ;;;;actors:0.008882145508687494 performance:0.049460695839799604 isnt:[0.15807648124370013|0.0|0.0] </endperson648>,0.3808477167791743;;;;0.408248290463863 </endperson648>
31,94,4, </endperson649>,15;;;;26;;;;29</endperson649>,4;;;;4;;;;4</endperson649>, ;;;;performance:+1 scenery:+1 movie:-1 ;;;;character:+1 moments:-1 </endperson649>, ;;;;performance:0.010088730010447846 scenery:0.03715830676725654 movie:0.06886467930937895 ;;;;character:0.015278221302004943 moments:0.023594993566225225 </endperson649>,0.25670629100817943;;;;0.33333333333333326;;;;0.3790318155241176 </endperson649>
31,48,5,storyline:+1 </endperson650>,0</endperson650>,4</endperson650>,character:+1 watch:+1 specialeffects:+1 </endperson650>,character:0.0 watch:0.017503006312502935 specialeffects:[0.03400910682569133|0.037665803094154585] </endperson650>,0.3808477167791743 </endperson650>
31,44,4,dancer:+1 plot:-1 </endperson651>,0;;;;27</endperson651>,4;;;;4</endperson651>,extras:+1 character:-1 ;;;;films:+1 isnt:+1 scenes:+1 performances:+1 </endperson651>,extras:0.023488876950320797 character:0.023267328479362047 ;;;;films:0.012642220738791283 isnt:[0.21408651737873732|0.0|0.0] scenes:0.03808716533875621 performances:0.01984078768530399 </endperson651>,0.3808477167791743;;;;0.16978361887141735 </endperson651>
31,40,4,wi:+1 films:-1 </endperson652>,0;;;;26;;;;45;;;;60</endperson652>,4;;;;4;;;;4;;;;4</endperson652>,actress:-1 ;;;;acting:+1 ;;;;isnt:-1 ;;;;films:+1 character:-1 </endperson652>,actress:0.0685229536481801 ;;;;acting:0.02135028530619253 ;;;;isnt:[0.1426716022361759|0.0|0.0] ;;;;films:0.07484444593840123 character:0.0 </endperson652>,0.3808477167791743;;;;0.33333333333333326;;;;0.6091780040568539;;;;0.25976971909288826 </endperson652>
31,200,4,familyfilm:+1 soundtrack:+1 character:-1 scene:-1 </endperson653>,30</endperson653>,4</endperson653>,scenes:+1 performances:+1 </endperson653>,scenes:0.015628995453061966 performances:0.016283258560239725 </endperson653>,0.408248290463863 </endperson653>
32,196,1,moments:+1 films:-1 </endperson654>,18;;;;34</endperson654>,4;;;;4</endperson654>, ;;;;visuals:-1 scenes:-1 </endperson654>, ;;;;visuals:0.0707450625806624 scenes:0.0647327865534288 </endperson654>,0.531416480456923;;;;0.47933033629407396 </endperson654>
32,1,4,tfeel:+1 </endperson655>,0;;;;24</endperson655>,4;;;;5</endperson655>,actress:+1 isnt:-1 ;;;;movie:+1 </endperson655>,actress:0.020335138114631765 isnt:[0.28057823131483234|0.0|0.0] ;;;;movie:0.014558468644203617 </endperson655>,0.5323637747028892;;;;0.49054926068079907 </endperson655>
32,169,4,scenes:-1 </endperson656>,9;;;;17;;;;40</endperson656>,4;;;;4;;;;4</endperson656>, ;;;;actress:+1 performance:+1 ;;;;actress:+1 acting:+1 </endperson656>, ;;;;actress:0.016433342838327845 performance:0.012006185607757467 ;;;;actress:0.061402922796896145 acting:0.02050206440463251 </endperson656>,0.49804216440470506;;;;0.5961910430466404;;;;0.5735106968894794 </endperson656>
32,194,4,character:+1 </endperson657>,33</endperson657>,5</endperson657>, </endperson657>, </endperson657>,0.49340244587899296 </endperson657>
32,133,1,budget:+1 </endperson658>,19</endperson658>,5</endperson658>, </endperson658>, </endperson658>,0.5187979485214117 </endperson658>
32,5,2, </endperson659>,0;;;;19;;;;22;;;;33</endperson659>,5;;;;5;;;;4;;;;5</endperson659>,isnt:+1 horrorfilms:+1 character:-1 isnt:-1 ;;;;films:+1 character:+1 scenes:+1 ;;;;movie:+1 acting:+1 character:-1 plot:-1 ;;;;director:+1 </endperson659>,isnt:[0.2639877159101137|0.0|0.0] horrorfilms:[0.09512516228270321|0.08562428304275285|0.0] character:0.046656196155308007 isnt:[0.2639877159101137|0.0|0.0] ;;;;films:0.05110357259234279 character:0.034797614440833444 scenes:0.007331405646664002 ;;;;movie:0.11038682687626132 acting:0.00886886160676358 character:0.028566407375324926 plot:0.02360935963544332 ;;;;director:0.013414761163139567 </endperson659>,0.5323637747028892;;;;0.5187979485214117;;;;0.5455582278046198;;;;0.49340244587899296 </endperson659>
33,180,3, </endperson660>,14</endperson660>,3</endperson660>,movie:+1 scenes:-1 </endperson660>,movie:0.14784629696765603 scenes:0.027480535262314115 </endperson660>,0.32456086461118194 </endperson660>
33,191,3,humour:-1 </endperson661>,17;;;;53</endperson661>,4;;;;5</endperson661>,character:+1 ;;;;character:+1 movie:+1 movie:-1 </endperson661>,character:0.03412534406539564 ;;;;character:0.014755520989017161 movie:0.06842226057270111 movie:0.06842226057270111 </endperson661>,0.3291238883062091;;;;0.360747470574993 </endperson661>
33,118,2, </endperson662>,52;;;;53</endperson662>,4;;;;4</endperson662>,comedy:+1 trailer:-1 ;;;;character:+1 strings:+1 soundtrack:-1 </endperson662>,comedy:0.014751616622069919 trailer:0.02301036855991999 ;;;;character:0.025453859048451252 strings:0.04012281323977311 soundtrack:0.014560400367726543 </endperson662>,0.1489227893502535;;;;0.360747470574993 </endperson662>
33,194,3, </endperson663>,17;;;;24;;;;32</endperson663>,4;;;;5;;;;5</endperson663>, ;;;;pace:-1 snothing:-1 slook:-1 ;;;;character:+1 </endperson663>, ;;;;pace:0.03736534268394905 snothing:[0.0|0.00860837111356176] slook:[0.0|0.0] ;;;;character:0.008766712634714699 </endperson663>,0.3291238883062091;;;;0.3423820706888079;;;;0.49340244587899296 </endperson663>
33,105,3,budget:-1 </endperson664>,17;;;;19;;;;21</endperson664>,4;;;;4;;;;5</endperson664>,isnt:+1 plotholes:+1 script:-1 ;;;; ;;;;movies:+1 scenes:+1 tension:-1 movie:-1 </endperson664>,isnt:[0.22394354791341667|0.0|0.0] plotholes:[0.009377130136798901|0.0|0.0] script:0.014499558537173132 ;;;; ;;;;movies:0.03048932171263721 scenes:0.011012703397520321 tension:0.011452633614984662 movie:0.09695250317402337 </endperson664>,0.3291238883062091;;;;0.3280477448486113;;;;0.11569283888246906 </endperson664>
33,171,2, </endperson665>,9</endperson665>,5</endperson665>,plot:+1 storyline:+1 arent:-1 visuals:-1 script:-1 acting:-1 </endperson665>,plot:0.007769814828716862 storyline:0.035058979220305785 arent:[0.0] visuals:0.020293781175285092 script:0.01201421792045585 acting:0.017512396818070347 </endperson665>,0.2214276898675126 </endperson665>
33,65,4, </endperson666>,19</endperson666>,4</endperson666>, </endperson666>, </endperson666>,0.3280477448486113 </endperson666>
33,5,2,director:+1 </endperson667>,19;;;;22</endperson667>,5;;;;4</endperson667>,films:+1 character:+1 scenes:+1 ;;;;movie:+1 acting:+1 character:-1 plot:-1 </endperson667>,films:0.05110357259234279 character:0.034797614440833444 scenes:0.007331405646664002 ;;;;movie:0.11038682687626132 acting:0.00886886160676358 character:0.028566407375324926 plot:0.02360935963544332 </endperson667>,0.3280477448486113;;;;0.46047546605269685 </endperson667>
33,37,3, </endperson668>,8</endperson668>,4</endperson668>,moments:-1 movie:-1 comedy:-1 </endperson668>,moments:0.06809412638315916 movie:0.07951169118645478 comedy:0.030110852284493436 </endperson668>,0.0 </endperson668>
33,0,3,director:+1 </endperson669>,0;;;;43</endperson669>,4;;;;4</endperson669>,performance:+1 specialeffects:+1 isnt:-1 acting:-1 ;;;;sciencefiction:+1 movie:+1 isnt:+1 movie:-1 </endperson669>,performance:0.050885376660712335 specialeffects:[0.02391252484665804|0.026483625605771607] isnt:[0.2648893882537497|0.0|0.0] acting:0.02325532459052497 ;;;;sciencefiction:[0.02110772121800046|0.021207829909415134] movie:0.24854401934269593 isnt:[0.08463453795413708|0.0|0.0] movie:0.24854401934269593 </endperson669>,0.43765465385472213;;;;0.2224886274444945 </endperson669>
33,182,3, </endperson670>,53</endperson670>,5</endperson670>,character:+1 budget:+1 acting:-1 </endperson670>,character:0.024137941116452205 budget:0.017095340474839914 acting:0.009991972105386855 </endperson670>,0.360747470574993 </endperson670>
33,15,3,movie:+1 </endperson671>,19;;;;35</endperson671>,4;;;;4</endperson671>,actors:+1 wi:+1 movie:+1 scenes:-1 video:-1 sequences:-1 ;;;;films:+1 character:+1 acting:+1 </endperson671>,actors:0.009754292536013487 wi:[0.0] movie:0.016478422204236197 scenes:0.016845854746191793 video:0.017725827107454364 sequences:0.01762129107875587 ;;;;films:0.026747502492133576 character:0.016998798380974497 acting:0.031665162862382835 </endperson671>,0.3280477448486113;;;;0.2224886274444945 </endperson671>
33,123,2,movies:-1 </endperson672>,12;;;;28</endperson672>,4;;;;4</endperson672>,movies:+1 films:-1 ;;;;watch:+1 scenes:+1 films:-1 </endperson672>,movies:0.03452211858937923 films:0.01655572976936232 ;;;;watch:0.014237517817186995 scenes:0.038036287069854 films:0.015150399341433276 </endperson672>,0.2718520378446285;;;;0.26007934329781524 </endperson672>
33,4,4,actors:+1 isnt:-1 pace:-1 </endperson673>,0;;;;19</endperson673>,4;;;;4</endperson673>,isnt:+1 character:-1 isnt:-1 ;;;;rundown:-1 </endperson673>,isnt:[0.28574979690227276|0.0|0.0] character:0.02832522800844398 isnt:[0.28574979690227276|0.0|0.0] ;;;;rundown:0.03395968461593257 </endperson673>,0.43765465385472213;;;;0.3280477448486113 </endperson673>
33,130,3,actors:+1 movie:+1 movie:-1 </endperson674>,53</endperson674>,5</endperson674>,director:+1 sfamily:-1 brass:-1 sequences:-1 </endperson674>,director:0.036804036837325554 sfamily:[0.0|0.023449001976977017] brass:0.021845730764043766 sequences:0.03387079051713573 </endperson674>,0.360747470574993 </endperson674>
