@RELATION user-movie

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING 
@ATTRIBUTE rating NUMERIC 
@ATTRIBUTE item_rating STRING
@ATTRIBUTE sentiment STRING

@DATA
547,608:2312,4,4,plot:+1 scenes:+1 performances:+1 acting:+1 </endperson9002>
7,242:947,4,3,performance:+1 isnt:+1 specialeffects:+1 watch:-1 </endperson9003>
266,1:379,4,2, </endperson9004>
266,753:379,3,3,movie:+1 watch:+1 scenes:+1 scenes:-1 </endperson9005>
516,448:1439,4,5, </endperson9006>
585,7:919,4,4,actors:+1 acting:+1 scenes:-1 </endperson9007>
254,516:1560,4,5,acting:+1 </endperson9008>
291,494:2670,3,4,character:-1 </endperson9009>
8,3:654,5,4,movies:+1 </endperson9010>
8,199:654,3,5, </endperson9011>
8,218:654,4,4, </endperson9012>
8,600:654,4,3,scenes:+1 budget:-1 </endperson9013>
8,687:654,3,4,specialeffects:+1 moving:-1 </endperson9014>
7,116:960,4,3,lovestory:+1 absences:-1 </endperson9015>
7,577:960,4,4, </endperson9016>
7,994:960,4,5, </endperson9017>
396,2:487,4,2,movies:-1 movie:-1 </endperson9018>
396,7:487,4,2,star:+1 </endperson9019>
122,237:2166,5,3, </endperson9020>
916,60:1694,4,4, </endperson9021>
79,8:1158,4,4,movie:+1 movies:-1 </endperson9022>
79,523:1158,3,4,comedymoments:+1 </endperson9023>
189,2:450,4,3,movie:+1 movie:-1 </endperson9024>
558,516:1380,4,4,movie:+1 movie:-1 </endperson9025>
299,25:1432,4,4,acting:+1 </endperson9026>
299,208:1432,4,5,specialeffects:+1 </endperson9027>
299,271:1432,4,5,credits:-1 </endperson9028>
299,285:1432,4,5,characterisation:+1 acting:+1 </endperson9029>
299,286:1432,4,5,films:-1 moments:-1 </endperson9030>
299,288:1432,4,5,movie:+1 </endperson9031>
299,296:1432,4,5,movie:+1 </endperson9032>
299,425:1432,4,5,character:+1 scene:-1 </endperson9033>
299,432:1432,4,5,stunt:+1 acting:+1 films:-1 scenes:-1 budget:-1 </endperson9034>
299,443:1432,4,5,films:+1 specialeffects:+1 acting:+1 </endperson9035>
299,465:1432,4,5,character:-1 </endperson9036>
299,672:1432,4,5,character:-1 </endperson9037>
299,778:1432,4,5, </endperson9038>
299,823:1432,4,4, </endperson9039>
299,824:1432,4,5,movie:-1 scenes:-1 accent:-1 </endperson9040>
299,863:1432,4,5,movie:+1 isnt:+1 wizard:+1 movie:-1 </endperson9041>
577,358:867,4,3,isnt:+1 roles:+1 scenes:+1 acting:+1 isnt:-1 actionmovie:-1 </endperson9042>
213,3:690,5,5, </endperson9043>
213,459:690,3,5,actress:+1 scenes:+1 </endperson9044>
585,126:1913,4,4,actors:+1 performance:+1 star:+1 character:-1 moments:-1 scenes:-1 </endperson9045>
585,382:1913,4,3,movie:+1 tfeel:+1 genre:+1 </endperson9046>
399,7:689,4,5,comedy:+1 </endperson9047>
1,7:354,4,5,performance:+1 </endperson9048>
1,472:354,4,5,character:-1 </endperson9049>
1,848:354,4,5, </endperson9050>
1,956:354,3,5,character:+1 acting:+1 watch:-1 </endperson9051>
384,2:512,4,3,downside:+1 star:+1 movie:+1 scenes:+1 </endperson9052>
384,7:512,4,4,soundtrack:+1 star:+1 </endperson9053>
384,157:512,4,3,movie:+1 performance:-1 watch:-1 </endperson9054>
384,488:512,4,5,star:+1 character:-1 </endperson9055>
471,747:2384,3,5,character:-1 </endperson9056>
79,138:217,4,3,scene:+1 </endperson9057>
257,615:2738,3,4, </endperson9058>
620,315:2791,4,3, </endperson9059>
309,29:1483,4,4,capes:+1 </endperson9060>
309,500:1483,3,4, </endperson9061>
231,7:818,4,5,storyline:+1 specialeffects:+1 </endperson9062>
231,361:818,5,4,performances:+1 </endperson9063>
126,7:1014,4,5,soundtrack:+1 character:+1 character:-1 </endperson9064>
126,501:1014,4,5,twists:-1 acting:-1 </endperson9065>
787,331:1516,4,3,moments:+1 suspense:+1 </endperson9066>
8,123:1169,4,2,films:-1 </endperson9067>
259,309:1607,4,5,movies:+1 movie:+1 apartment:+1 moments:-1 </endperson9068>
43,224:658,4,5,director:+1 performances:+1 </endperson9069>
305,727:2811,4,5,performance:+1 watch:-1 </endperson9070>
305,808:2811,4,5, </endperson9071>
305,852:2811,4,1, </endperson9072>
447,804:1408,3,3, </endperson9073>
585,126:2198,4,3,films:+1 </endperson9074>
417,585:1237,4,2, </endperson9075>
585,79:1115,4,3,character:+1 actor:-1 gags:-1 </endperson9076>
585,126:1115,4,4,character:-1 </endperson9077>
585,142:1115,4,4,screen:+1 </endperson9078>
274,14:1356,4,5,trailer:+1 chemistry:+1 </endperson9079>
454,825:2022,4,4, </endperson9080>
455,475:2952,3,5, </endperson9081>
455,746:2952,4,4,performance:+1 character:-1 </endperson9082>
441,322:1459,4,3,actors:+1 </endperson9083>
441,439:1459,4,5,cast:+1 plot:+1 </endperson9084>
441,473:1459,4,5,plot:+1 performances:+1 acting:+1 budget:-1 </endperson9085>
441,847:1459,4,3, </endperson9086>
441,894:1459,4,3, </endperson9087>
539,185:1548,4,4,movie:-1 </endperson9088>
7,0:114,4,3,snothing:+1 storyline:-1 </endperson9089>
7,8:114,4,3,movie:+1 </endperson9090>
7,79:114,5,1,movies:+1 movies:-1 films:-1 </endperson9091>
7,382:114,4,3, </endperson9092>
7,585:114,4,4,isnt:+1 isnt:-1 humour:-1 </endperson9093>
122,157:1410,4,2,chemistry:+1 performance:+1 </endperson9094>
231,585:974,4,4,actors:+1 piano:-1 </endperson9095>
231,2:446,4,3,movie:-1 </endperson9096>
231,237:446,5,2, </endperson9097>
231,559:446,4,2,films:+1 horror:-1 </endperson9098>
620,462:689,4,5,comedy:+1 character:-1 </endperson9099>
140,129:1835,2,5,movie:+1 directing:+1 movie:-1 </endperson9100>
140,144:1835,2,2,films:+1 movie:+1 plot:-1 </endperson9101>
438,45:1606,3,4, </endperson9102>
438,313:1606,4,5, </endperson9103>
438,964:1606,4,5,storyline:+1 character:-1 specialeffects:-1 </endperson9104>
36,188:1538,4,4, </endperson9105>
2,6:622,3,5,adventure:+1 </endperson9106>
771,315:1363,4,5,acting:+1 specialeffects:-1 </endperson9107>
374,412:1300,4,3,leaks:+1 </endperson9108>
374,585:1300,5,1,character:-1 plot:-1 </endperson9109>
7,81:1045,4,5,cast:+1 scenes:+1 actor:-1 character:-1 scenes:-1 </endperson9110>
7,360:1045,4,3, </endperson9111>
52,193:1560,3,4,scenes:-1 </endperson9112>
52,516:1560,4,5,acting:+1 </endperson9113>
52,741:1560,4,5, </endperson9114>
52,792:1560,4,5,character:-1 </endperson9115>
0,2:115,4,4,script:+1 </endperson9116>
0,7:115,4,4,character:+1 bonus:-1 </endperson9117>
0,75:115,3,4, </endperson9118>
0,81:115,4,4, </endperson9119>
0,128:115,4,4,wi:+1 movie:+1 script:+1 </endperson9120>
0,140:115,4,2,movie:+1 films:-1 character:-1 </endperson9121>
0,144:115,4,5,truck:-1 </endperson9122>
0,341:115,4,5,character:-1 scenes:-1 </endperson9123>
0,389:115,4,3,truck:-1 </endperson9124>
0,504:115,4,3,character:+1 </endperson9125>
0,590:115,4,5,movie:+1 </endperson9126>
0,652:115,3,2,films:+1 </endperson9127>
720,543:1320,3,4, </endperson9128>
2,401:513,4,5,scenes:-1 </endperson9129>
43,48:1053,4,4,character:+1 </endperson9130>
43,736:1053,4,3,movies:+1 performance:-1 </endperson9131>
586,7:1047,4,5,characters:+1 storyline:+1 acting:+1 bonus:-1 </endperson9132>
396,128:183,4,1,movie:+1 </endperson9133>
396,166:183,3,4,movies:-1 isnt:-1 </endperson9134>
396,388:183,4,4,isnt:+1 isnt:-1 performances:-1 scene:-1 </endperson9135>
396,583:183,4,3,performance:+1 tfeel:-1 </endperson9136>
396,992:183,3,5, </endperson9137>
169,231:2435,4,3,actor:+1 moments:+1 explosions:+1 </endperson9138>
0,509:226,4,4, </endperson9139>
0,539:226,4,3,isnt:+1 </endperson9140>
932,971:1597,3,3,movie:+1 </endperson9141>
346,995:2606,3,5,performances:+1 </endperson9142>
333,473:418,2,5,character:+1 </endperson9143>
779,739:680,4,5, </endperson9144>
210,515:665,4,4, </endperson9145>
210,718:665,2,5,casting:+1 </endperson9146>
585,118:2127,4,4,performance:+1 character:-1 </endperson9147>
585,175:2127,4,4, </endperson9148>
157,387:958,4,1,cast:+1 moments:+1 </endperson9149>
157,630:958,3,3,plot:+1 isnt:+1 performances:+1 films:-1 watch:-1 </endperson9150>
585,7:931,4,5,chemistry:+1 character:+1 scenes:-1 </endperson9151>
585,48:1545,4,3,plot:-1 henchman:-1 </endperson9152>
157,388:2400,4,5,acting:+1 character:-1 </endperson9153>
157,711:2400,3,5,character:-1 </endperson9154>
0,164:145,4,4,character:+1 isnt:+1 movies:-1 </endperson9155>
185,356:411,5,5,films:+1 </endperson9156>
830,274:1439,4,5,performance:+1 scenes:+1 acting:+1 </endperson9157>
631,2:474,5,3,fare:+1 twist:+1 </endperson9158>
471,322:1387,3,5,specialeffects:+1 movie:-1 </endperson9159>
471,469:1387,4,3, </endperson9160>
190,347:2552,3,5, </endperson9161>
35,514:243,4,4,soundtrack:+1 films:-1 character:-1 </endperson9162>
35,729:243,4,4,comedy:+1 </endperson9163>
101,531:2051,3,3, </endperson9164>
173,0:150,4,3,isnt:+1 isnt:-1 </endperson9165>
592,966:1040,5,4,scenes:+1 scene:+1 </endperson9166>
384,2:501,4,4,movies:+1 movie:+1 actionsequences:+1 explosions:-1 budget:-1 </endperson9167>
384,4:501,4,4,scenes:+1 performances:+1 </endperson9168>
384,129:501,3,5,movie:+1 ending:-1 movie:-1 budget:-1 </endperson9169>
661,396:469,4,1,character:-1 </endperson9170>
241,184:92,5,5,character:-1 </endperson9171>
626,494:2978,4,5, </endperson9172>
626,901:2978,4,4, </endperson9173>
558,901:1139,4,3,performance:+1 </endperson9174>
282,300:694,4,5,plot:+1 plot:-1 </endperson9175>
79,241:543,4,5, </endperson9176>
585,116:1899,4,2,actor:+1 character:+1 films:-1 character:-1 reviews:-1 acting:-1 </endperson9177>
585,144:1899,4,5,character:-1 </endperson9178>
1,253:380,3,5,character:+1 </endperson9179>
1,266:380,4,4,fans:+1 scenes:-1 </endperson9180>
1,270:380,4,5,director:-1 </endperson9181>
1,278:380,4,2,character:+1 character:-1 </endperson9182>
1,283:380,4,5,actors:+1 plot:-1 </endperson9183>
1,303:380,4,5,plot:+1 casting:+1 plot:-1 </endperson9184>
1,447:380,4,4,films:+1 performance:+1 movie:+1 audiences:+1 character:-1 </endperson9185>
1,448:380,4,5,movie:+1 moments:-1 </endperson9186>
1,500:380,4,5,star:+1 </endperson9187>
1,515:380,4,5,acting:+1 </endperson9188>
1,539:380,3,5,character:+1 </endperson9189>
1,570:380,4,2,script:-1 </endperson9190>
1,675:380,4,5,films:+1 director:+1 credits:-1 </endperson9191>
1,705:380,4,4, </endperson9192>
1,901:380,4,3,movie:+1 </endperson9193>
1,904:380,4,4,character:+1 </endperson9194>
1,1029:380,2,4, </endperson9195>
185,182:661,3,5, </endperson9196>
185,881:661,4,4,movie:+1 </endperson9197>
971,288:1432,4,5,movie:+1 </endperson9198>
79,242:1285,4,2,chemistry:+1 </endperson9199>
79,337:1285,4,4,films:+1 </endperson9200>
79,115:175,3,5, </endperson9201>
79,122:175,4,4, </endperson9202>
79,189:175,4,5,movie:+1 isnt:+1 specialeffects:+1 isnt:-1 </endperson9203>
79,239:175,4,5,films:-1 </endperson9204>
79,585:175,5,4,character:-1 strings:-1 brass:-1 pyrotechnics:-1 turns:-1 </endperson9205>
7,5:724,4,3,acting:+1 watch:-1 comedy:-1 </endperson9206>
7,126:724,4,4, </endperson9207>
7,146:724,4,2,actors:+1 isnt:+1 </endperson9208>
7,585:724,4,2,timing:+1 palette:-1 </endperson9209>
7,586:724,4,3,actors:+1 character:+1 </endperson9210>
384,8:1145,4,2,moments:+1 </endperson9211>
382,488:468,4,5,films:+1 cast:+1 hollywood:+1 character:-1 </endperson9212>
382,585:468,4,4,flutes:+1 actionsequences:+1 cast:-1 budget:-1 </endperson9213>
334,266:1261,4,4, </endperson9214>
147,395:121,4,4,character:+1 </endperson9215>
615,7:1040,4,4,storyline:+1 bonus:-1 sexreferences:-1 </endperson9216>
465,8:1270,3,4,performance:+1 movie:+1 movie:-1 </endperson9217>
465,466:1270,3,5, </endperson9218>
275,260:1415,4,5, </endperson9219>
0,388:291,4,5,moving:+1 thalf:-1 </endperson9220>
384,0:130,4,3,performance:+1 performance:-1 comedy:-1 </endperson9221>
384,166:130,4,3,performances:+1 </endperson9222>
540,142:2355,4,3,character:-1 </endperson9223>
237,125:2166,3,3,scenes:+1 </endperson9224>
441,312:1469,4,4,movie:+1 acting:+1 mummies:-1 </endperson9225>
441,328:1469,4,2,character:+1 movie:+1 movies:-1 budget:-1 </endperson9226>
441,473:1469,4,5,movie:+1 acting:+1 </endperson9227>
441,813:1469,4,4,movie:+1 character:-1 </endperson9228>
441,823:1469,4,5,movie:+1 character:-1 movie:-1 </endperson9229>
735,213:2589,3,3,director:+1 </endperson9230>
798,208:1263,2,4, </endperson9231>
798,329:1263,4,5,isnt:+1 </endperson9232>
798,473:1263,4,4,plot:+1 screenpresence:+1 acting:+1 </endperson9233>
798,893:1263,4,3,performance:+1 character:-1 scenes:-1 </endperson9234>
1044,1040:403,4,5, </endperson9235>
799,804:1611,3,4, </endperson9236>
585,504:738,4,3,cast:+1 character:-1 </endperson9237>
2,953:587,4,5,character:-1 </endperson9238>
256,8:1234,4,3,movie:-1 </endperson9239>
256,959:1234,4,3,soundtrack:+1 performance:+1 movie:+1 </endperson9240>
457,335:1473,3,4,movie:+1 acting:+1 scene:-1 </endperson9241>
457,623:1473,3,4,acting:+1 scenes:-1 </endperson9242>
2,338:608,4,4,actress:+1 character:+1 </endperson9243>
79,142:1830,4,4, </endperson9244>
424,9:1298,4,4, </endperson9245>
428,25:1456,4,1,actors:+1 fare:+1 </endperson9246>
9,2:530,4,4,actor:+1 movies:-1 cinemas:-1 </endperson9247>
9,4:530,3,2, </endperson9248>
9,139:530,2,3, </endperson9249>
9,140:530,3,4, </endperson9250>
9,336:530,4,5,ending:+1 films:+1 </endperson9251>
9,384:530,4,4,horror:+1 movie:+1 sciencefiction:+1 movies:-1 cinemas:-1 ending:-1 isnt:-1 </endperson9252>
9,413:530,4,2,movie:+1 video:+1 tension:-1 </endperson9253>
9,539:530,4,4,actor:+1 films:+1 actors:+1 character:+1 </endperson9254>
9,782:530,2,5, </endperson9255>
9,992:530,3,4, </endperson9256>
432,602:1255,4,4,moments:+1 moments:-1 </endperson9257>
432,806:1255,4,3,movie:-1 </endperson9258>
0,608:65,4,3,performance:+1 director:+1 scenes:+1 </endperson9259>
0,724:65,4,4, </endperson9260>
79,0:28,4,5,films:+1 character:-1 isnt:-1 </endperson9261>
79,7:28,4,5,performance:+1 acting:+1 scenes:-1 </endperson9262>
79,235:28,4,5,twist:-1 </endperson9263>
79,242:28,5,4, </endperson9264>
79,357:28,4,4,character:-1 </endperson9265>
79,615:28,4,5,movie:+1 plot:+1 tfeel:+1 films:-1 character:-1 movie:-1 </endperson9266>
53,267:1647,4,3,movie:+1 isnt:+1 comedies:-1 character:-1 scenes:-1 </endperson9267>
237,9:1282,5,2,plot:+1 storyline:+1 arent:-1 visuals:-1 script:-1 acting:-1 </endperson9268>
3,272:667,4,4,cast:+1 wi:+1 moments:+1 </endperson9269>
3,288:667,4,3,movie:+1 </endperson9270>
3,672:667,3,3, </endperson9271>
21,264:1435,4,5,soundtrack:+1 movie:+1 character:-1 </endperson9272>
7,8:774,4,3,chemistry:+1 cast:+1 movie:+1 movies:-1 movie:-1 </endperson9273>
7,140:774,4,2, </endperson9274>
7,167:774,4,4, </endperson9275>
7,170:774,4,3,animation:+1 humour:-1 </endperson9276>
7,242:774,4,4,moments:+1 plot:-1 </endperson9277>
7,585:774,4,1,movie:+1 character:-1 movie:-1 </endperson9278>
7,643:774,4,3, </endperson9279>
266,1:396,4,5,romance:+1 acting:+1 </endperson9280>
266,257:396,4,5,movie:+1 scenes:+1 scenes:-1 </endperson9281>
266,797:396,3,5,isnt:-1 </endperson9282>
396,0:165,4,4,films:+1 isnt:+1 isnt:-1 </endperson9283>
396,7:165,4,2,films:+1 sexreferences:+1 </endperson9284>
396,661:165,4,4,isnt:+1 screen:+1 </endperson9285>
0,5:240,4,5, </endperson9286>
0,166:240,4,4,films:+1 isnt:+1 scenes:+1 performances:+1 </endperson9287>
0,195:240,4,4,dancer:+1 plot:-1 </endperson9288>
0,670:240,2,4, </endperson9289>
716,585:1625,4,1,actor:+1 stunt:+1 character:-1 acting:-1 </endperson9290>
354,2:581,4,3, </endperson9291>
354,408:581,4,5,films:+1 character:+1 </endperson9292>
7,110:919,4,2,movie:+1 character:-1 movie:-1 </endperson9293>
7,370:919,4,4,comedy:+1 </endperson9294>
7,388:919,4,3,thalf:-1 </endperson9295>
7,489:919,5,3,actor:+1 familyfilm:+1 </endperson9296>
157,91:38,4,2, </endperson9297>
157,166:38,4,4,isnt:+1 movie:-1 </endperson9298>
157,171:38,3,3,moments:+1 </endperson9299>
157,242:38,4,3, </endperson9300>
157,539:38,4,4,chemistry:+1 cast:+1 films:+1 character:+1 </endperson9301>
585,7:941,4,3,chemistry:+1 ending:-1 sexreferences:-1 </endperson9302>
35,8:1250,4,2,scenes:+1 films:-1 </endperson9303>
35,615:1250,4,2,films:+1 </endperson9304>
608,2:538,4,4,movie:+1 </endperson9305>
608,9:538,4,5,isnt:+1 character:-1 isnt:-1 </endperson9306>
608,337:538,4,4,plot:+1 scenes:+1 scenes:-1 </endperson9307>
608,396:538,4,5,films:+1 character:+1 character:-1 watch:-1 </endperson9308>
608,402:538,5,5,performance:+1 character:-1 </endperson9309>
1,206:428,3,5, </endperson9310>
185,178:1343,4,4,cast:+1 character:-1 </endperson9311>
185,345:1343,4,5, </endperson9312>
185,367:1343,4,3,movie:-1 specialeffects:-1 </endperson9313>
500,321:388,4,5,specialeffects:+1 snothing:-1 wizards:-1 </endperson9314>
500,657:388,4,4,character:+1 performance:+1 character:-1 </endperson9315>
242,6:142,4,5,humour:+1 video:+1 sbusiness:+1 </endperson9316>
81,110:766,4,5,plot:+1 acting:+1 watch:-1 </endperson9317>
81,585:766,4,3,careerwoman:-1 </endperson9318>
321,258:1464,4,4, </endperson9319>
323,818:2837,2,4, </endperson9320>
323,986:2837,2,4, </endperson9321>
139,8:1152,4,3,cameraangles:+1 films:-1 performance:-1 movie:-1 watch:-1 </endperson9322>
184,157:1153,4,5,movie:+1 </endperson9323>
184,396:1153,4,4,movie:+1 character:-1 movie:-1 </endperson9324>
184,488:1153,4,3,actors:+1 films:+1 comedy:+1 snothing:+1 </endperson9325>
184,637:1153,4,4,scenes:+1 watch:-1 </endperson9326>
408,829:1540,4,3,scenes:+1 moments:-1 </endperson9327>
922,852:2483,4,1,reviews:-1 horrorfilms:-1 </endperson9328>
0,184:40,4,5, </endperson9329>
0,399:40,3,4,movie:+1 movie:-1 </endperson9330>
0,501:40,4,4,movie:+1 </endperson9331>
986,759:2964,3,4, </endperson9332>
447,471:2820,3,5, </endperson9333>
237,0:10,4,2,performance:+1 </endperson9334>
237,124:10,4,3,character:+1 </endperson9335>
878,585:498,4,4,chemistry:+1 films:-1 </endperson9336>
365,0:229,4,3,films:+1 horror:+1 movie:-1 </endperson9337>
847,677:1469,4,4, </endperson9338>
241,523:895,4,3,isnt:-1 </endperson9339>
195,10:341,5,4, </endperson9340>
157,396:2053,4,1,genre:+1 plot:-1 </endperson9341>
585,399:2353,4,5,movie:-1 </endperson9342>
81,8:1171,4,3,movie:+1 chickflick:+1 </endperson9343>
8,225:1165,4,5,hit:+1 character:+1 movie:+1 movie:-1 </endperson9344>
8,384:1165,4,3,movie:+1 movie:-1 reviews:-1 </endperson9345>
185,281:2500,3,4,character:-1 </endperson9346>
185,1017:2500,4,5,films:+1 watch:+1 </endperson9347>
136,0:44,4,3,actor:+1 </endperson9348>
136,489:44,4,1,films:+1 performances:-1 </endperson9349>
241,79:1726,4,3,movie:+1 films:-1 </endperson9350>
241,124:1726,4,4,horror:-1 tsound:-1 camera:-1 </endperson9351>
241,237:1726,5,4, </endperson9352>
235,120:2146,4,2,horror:+1 plot:-1 </endperson9353>
0,171:305,3,5,performances:+1 films:-1 </endperson9354>
0,396:305,4,5,movie:+1 movie:-1 </endperson9355>
8,564:498,4,1,actor:+1 actor:-1 accent:-1 script:-1 </endperson9356>
8,585:498,4,4,chemistry:+1 films:-1 </endperson9357>
8,695:498,3,5,actor:-1 </endperson9358>
8,931:498,3,3,plot:+1 </endperson9359>
244,0:76,4,3,movie:+1 isnt:+1 truck:-1 video:-1 </endperson9360>
244,122:76,4,3,screenplay:+1 cast:-1 character:-1 </endperson9361>
244,237:76,4,3,movie:+1 </endperson9362>
8,408:796,4,5,comedy:+1 </endperson9363>
8,615:796,4,1,comedy:-1 script:-1 </endperson9364>
79,76:467,4,1,soundtrack:+1 movie:+1 movie:-1 </endperson9365>
79,125:467,4,4, </endperson9366>
79,223:467,4,3, </endperson9367>
79,242:467,4,3, </endperson9368>
853,281:1452,4,4,actor:+1 films:+1 plot:-1 </endperson9369>
203,985:1367,3,3, </endperson9370>
465,480:1457,3,1, </endperson9371>
465,677:1457,4,2, </endperson9372>
122,8:831,4,5,films:-1 moments:-1 </endperson9373>
122,79:831,4,3,films:+1 studios:+1 villains:+1 thalf:+1 films:-1 </endperson9374>
122,239:831,4,4,cast:+1 performances:+1 script:+1 soundtrack:-1 </endperson9375>
122,242:831,4,4,plot:-1 specialeffects:-1 </endperson9376>
488,94:2030,4,4,character:+1 films:-1 </endperson9377>
2,128:476,4,3,storyline:+1 acting:+1 scenes:-1 </endperson9378>
384,0:15,4,4,actress:+1 character:+1 performance:+1 humour:+1 sdeath:+1 </endperson9379>
79,108:1844,4,5,films:+1 </endperson9380>
79,231:1844,5,3,films:+1 character:+1 plot:+1 acting:+1 character:-1 snothing:-1 </endperson9381>
316,935:1482,4,4, </endperson9382>
316,1024:1482,2,5, </endperson9383>
254,901:2737,4,1, </endperson9384>
389,139:1998,4,5,humour:-1 </endperson9385>
322,30:1507,4,3, </endperson9386>
322,293:1507,4,5,reviews:+1 films:-1 reviews:-1 plot:-1 </endperson9387>
322,313:1507,4,4,tfeel:+1 </endperson9388>
322,317:1507,3,3, </endperson9389>
322,329:1507,3,5, </endperson9390>
322,431:1507,4,2,character:+1 isnt:+1 scenes:+1 character:-1 scene:-1 </endperson9391>
322,620:1507,4,3,plot:+1 </endperson9392>
322,759:1507,4,4,movie:+1 performance:-1 </endperson9393>
322,760:1507,4,5,movie:+1 performances:+1 </endperson9394>
322,801:1507,4,3,moving:-1 </endperson9395>
322,817:1507,3,4, </endperson9396>
322,824:1507,4,4,performance:+1 scenes:+1 performance:-1 </endperson9397>
322,869:1507,4,1,movie:+1 everyones:-1 </endperson9398>
322,894:1507,4,3, </endperson9399>
57,170:1596,4,5,character:-1 </endperson9400>
57,222:1596,4,5,movie:+1 movie:-1 scene:-1 </endperson9401>
57,268:1596,4,4, </endperson9402>
57,538:1596,4,5,movies:+1 scenes:+1 acting:+1 watch:-1 </endperson9403>
0,7:95,4,5,bonus:-1 </endperson9404>
0,559:95,4,5, </endperson9405>
0,577:95,4,4,films:+1 acting:+1 actor:-1 character:-1 wrestlers:-1 </endperson9406>
9,0:263,4,4,films:+1 performance:+1 reviews:+1 comedy:+1 performance:-1 isnt:-1 </endperson9407>
